id,price
64130,70818.95827
64131,40385.58338
64132,24866.4971
64133,36401.82821
64134,68183.90684
64135,16680.95307
64136,37767.44303
64137,59363.84108
64138,69753.94551
64139,35164.93238
64140,40117.87084
64141,36342.04456
64142,12337.91495
64143,13524.80253
64144,12111.29539
64145,29190.20917
64146,25947.78605
64147,22892.03485
64148,31463.76546
64149,22539.49807
64150,47245.31361
64151,40645.43955
64152,34465.05055
64153,26446.52678
64154,42303.10587
64155,17289.07605
64156,28381.42047
64157,32274.7563
64158,16714.81858
64159,64647.36037
64160,68046.53977
64161,43984.76821
64162,24316.7974
64163,15985.39381
64164,25844.10097
64165,31437.26871
64166,70865.08352
64167,49642.29914
64168,26738.64042
64169,42090.51237
64170,21366.93241
64171,27574.78853
64172,75690.34691
64173,33006.2213
64174,38478.67895
64175,50702.67779
64176,36335.55701
64177,61092.82379
64178,69517.00245
64179,40595.15946
64180,12923.22877
64181,31503.86312
64182,31088.92173
64183,30887.96051
64184,15172.45017
64185,20578.77744
64186,36435.78131
64187,15967.80474
64188,55387.9287
64189,62462.41105
64190,101795.1653
64191,17824.44059
64192,37814.23787
64193,76948.585
64194,45529.50234
64195,62024.40485
64196,38196.14039
64197,27653.88411
64198,29927.48215
64199,32502.02511
64200,40412.76286
64201,20925.55713
64202,13347.36659
64203,17210.11194
64204,65890.68724
64205,43555.06207
64206,38328.0601
64207,19003.77767
64208,42613.40138
64209,15814.87939
64210,160988.979
64211,38659.11961
64212,67355.7114
64213,72480.59019
64214,38829.6835
64215,25259.28296
64216,80700.43775
64217,21660.82761
64218,78520.56322
64219,24792.14627
64220,21542.88358
64221,14142.71822
64222,14029.39943
64223,12537.48009
64224,27650.17971
64225,68571.79765
64226,29393.59538
64227,46011.48629
64228,24989.06097
64229,26323.30212
64230,39803.08493
64231,63296.31367
64232,43746.91585
64233,44319.08595
64234,27725.17047
64235,18037.13211
64236,12246.00866
64237,24058.14348
64238,25333.14593
64239,24258.42892
64240,70085.51675
64241,37742.44749
64242,12758.91065
64243,39480.18079
64244,34346.88683
64245,50062.97441
64246,40041.21142
64247,23062.20518
64248,40063.63284
64249,23126.35282
64250,29389.02008
64251,41754.76074
64252,15676.80787
64253,83405.88281
64254,26100.86509
64255,14964.04225
64256,17432.07077
64257,16426.6305
64258,104378.2661
64259,83186.3882
64260,42332.16268
64261,68469.82722
64262,51543.32302
64263,14220.83842
64264,17370.34093
64265,60992.92198
64266,12876.53613
64267,44003.0393
64268,14067.23108
64269,37976.70552
64270,27082.72959
64271,95414.96814
64272,77410.16934
64273,17370.42247
64274,32824.63386
64275,28061.58207
64276,48712.0549
64277,85691.61962
64278,12594.74142
64279,32012.99
64280,32024.11109
64281,19402.52498
64282,18374.0916
64283,17641.34131
64284,16247.42691
64285,45670.659
64286,17492.87148
64287,34142.35871
64288,38873.7119
64289,68121.38554
64290,18454.31261
64291,13383.44345
64292,41582.21888
64293,17022.32321
64294,23563.09542
64295,14015.91176
64296,38800.89125
64297,15048.82436
64298,87171.77729
64299,45463.47341
64300,31915.87749
64301,19609.13734
64302,24714.53895
64303,48283.25145
64304,59732.85979
64305,13226.15533
64306,17458.10042
64307,47471.82555
64308,18463.60291
64309,21889.82509
64310,68143.26156
64311,26636.55386
64312,49684.41439
64313,36885.348
64314,13758.14691
64315,19345.25371
64316,36858.85042
64317,41343.18633
64318,16586.13322
64319,18436.59816
64320,17740.37146
64321,15384.93573
64322,62530.88583
64323,25213.87095
64324,21876.04402
64325,37958.36262
64326,87154.23633
64327,12954.16865
64328,30100.97362
64329,37276.93731
64330,77325.78014
64331,21964.43406
64332,36100.24235
64333,17195.91335
64334,75450.51808
64335,24334.63201
64336,28128.4631
64337,77347.71797
64338,26511.41769
64339,53811.60472
64340,77897.41253
64341,68754.67278
64342,22810.42177
64343,53343.75899
64344,58315.50452
64345,12838.74612
64346,34826.6119
64347,72549.63103
64348,70736.10541
64349,12676.4991
64350,37597.90365
64351,34784.48704
64352,31779.59625
64353,16408.40337
64354,74883.2317
64355,106145.0926
64356,24946.36537
64357,19144.50942
64358,47117.28533
64359,53136.96015
64360,89124.21385
64361,46050.7897
64362,86064.05288
64363,41654.62534
64364,66213.61823
64365,22413.04667
64366,25459.95131
64367,15817.1975
64368,38191.56444
64369,46101.24647
64370,75880.03693
64371,15721.11046
64372,17419.96802
64373,56420.00673
64374,13626.90589
64375,48005.54723
64376,55278.37784
64377,14544.96933
64378,12425.99473
64379,72078.66036
64380,231492.0828
64381,52520.66761
64382,58879.33533
64383,14658.76451
64384,37221.69077
64385,31781.05904
64386,26171.92464
64387,35331.26251
64388,31860.68959
64389,27339.44811
64390,13584.69952
64391,86776.96245
64392,43944.95931
64393,15739.71446
64394,25093.95488
64395,13128.90897
64396,20808.45038
64397,20849.63097
64398,18226.30567
64399,35231.05142
64400,15312.44083
64401,40858.47953
64402,38240.64231
64403,43026.61241
64404,36619.10032
64405,84825.50167
64406,17214.2705
64407,40025.61285
64408,26058.53913
64409,17802.89181
64410,105577.7333
64411,13176.59821
64412,20337.85575
64413,32715.96655
64414,14713.54115
64415,42750.05864
64416,15645.6519
64417,26546.40635
64418,46483.11202
64419,13432.32961
64420,26101.43377
64421,39229.75577
64422,45140.80587
64423,34210.40437
64424,51104.97467
64425,15901.49963
64426,40496.97432
64427,46571.03371
64428,12793.13312
64429,41291.32237
64430,27097.0112
64431,21983.32782
64432,46544.46807
64433,34057.08602
64434,52144.80969
64435,43087.22733
64436,19444.90591
64437,43152.65247
64438,75239.29922
64439,106034.9343
64440,32695.62521
64441,16901.58564
64442,20086.23502
64443,29140.40196
64444,33036.68014
64445,47217.58276
64446,53670.30495
64447,41820.37518
64448,29285.86031
64449,25041.03071
64450,39726.91797
64451,27138.67649
64452,83200.23347
64453,34860.68608
64454,25030.75929
64455,25688.95344
64456,39303.92132
64457,21022.10638
64458,46373.86703
64459,23302.43381
64460,16406.01097
64461,40995.0672
64462,40336.00761
64463,22198.68494
64464,25093.66899
64465,71662.79311
64466,12558.15777
64467,554300.8561
64468,39329.06975
64469,12406.88187
64470,12942.75998
64471,13269.3029
64472,87499.72341
64473,85568.30952
64474,17159.07384
64475,29896.68088
64476,12548.65656
64477,19191.65751
64478,52789.11043
64479,25903.49521
64480,29183.27453
64481,58348.56333
64482,43476.0501
64483,38969.08754
64484,97673.11531
64485,39744.23526
64486,12081.57439
64487,16015.71516
64488,39712.48449
64489,35729.15608
64490,75628.48243
64491,17913.26901
64492,80026.64326
64493,12007.05606
64494,13620.2952
64495,74032.21471
64496,59150.43687
64497,15536.97782
64498,18586.63495
64499,16123.96547
64500,35570.76872
64501,83849.1842
64502,67789.2622
64503,20403.24273
64504,44944.55125
64505,15853.00888
64506,48306.71708
64507,44143.22312
64508,19210.80225
64509,32208.71245
64510,82706.8311
64511,61987.27511
64512,73017.68286
64513,13367.14785
64514,18058.90443
64515,53783.41611
64516,29966.92808
64517,20746.69602
64518,62032.05027
64519,18282.0527
64520,32675.89453
64521,26910.80544
64522,13457.2876
64523,87382.96177
64524,79995.21933
64525,44079.53719
64526,17676.60255
64527,55854.07034
64528,41989.08687
64529,23468.93299
64530,84989.33313
64531,55901.28129
64532,34598.82736
64533,22649.11651
64534,40966.12372
64535,76927.06132
64536,25718.92871
64537,12358.84825
64538,69741.57615
64539,26939.08582
64540,75415.77284
64541,32968.63806
64542,30823.91977
64543,83174.85109
64544,72508.7746
64545,12190.38256
64546,13244.24288
64547,41788.45375
64548,61052.11644
64549,13748.84198
64550,40696.39152
64551,54747.66099
64552,28087.92022
64553,13304.35671
64554,38829.68466
64555,41331.35325
64556,48800.20381
64557,35696.59622
64558,39503.72709
64559,13400.60111
64560,32022.37864
64561,30285.05858
64562,42728.40642
64563,69604.46666
64564,32032.47321
64565,79332.60218
64566,59236.63767
64567,13577.56443
64568,36219.20465
64569,26587.61853
64570,12609.24961
64571,20752.3598
64572,12429.35865
64573,43446.62789
64574,57160.69985
64575,33224.51759
64576,57307.04287
64577,45509.49468
64578,18018.3633
64579,36764.12928
64580,74224.08688
64581,22398.17633
64582,17023.65112
64583,20209.66738
64584,34171.90642
64585,15687.25078
64586,84071.68364
64587,17455.14719
64588,62978.26323
64589,12972.77591
64590,64596.86302
64591,21701.62476
64592,21298.94823
64593,22322.03484
64594,12115.94199
64595,85067.85897
64596,103369.79
64597,27357.42201
64598,25940.4603
64599,22252.92869
64600,24418.11496
64601,15682.84795
64602,41077.06206
64603,42749.14855
64604,13584.39016
64605,20919.98561
64606,16643.21089
64607,63167.84294
64608,59198.83058
64609,13142.10063
64610,13696.33541
64611,24624.66542
64612,29874.84264
64613,29924.04237
64614,56613.60522
64615,75201.91513
64616,17408.53238
64617,16089.90649
64618,20242.42298
64619,12969.12282
64620,41468.77457
64621,48537.62878
64622,44913.054
64623,34674.03264
64624,12719.3092
64625,61535.8262
64626,51288.79367
64627,15340.31114
64628,35867.07228
64629,36512.707
64630,15518.16944
64631,41337.21904
64632,19557.25509
64633,56545.44455
64634,17955.34276
64635,14985.87999
64636,15744.40316
64637,63223.77652
64638,60039.81787
64639,50290.96479
64640,34980.02149
64641,35589.32233
64642,58718.21188
64643,46107.4014
64644,39136.58873
64645,28537.74411
64646,15772.11997
64647,46964.48156
64648,58738.69858
64649,17089.76223
64650,47550.36216
64651,41963.98063
64652,13198.45315
64653,32520.37367
64654,40958.59167
64655,53831.18376
64656,34443.88121
64657,12947.64455
64658,74284.48666
64659,13189.79315
64660,84362.13919
64661,22614.61295
64662,26401.74226
64663,26466.96996
64664,36620.25302
64665,24369.7283
64666,114920.0793
64667,23130.02665
64668,13196.65443
64669,25459.95195
64670,28787.16459
64671,82481.62213
64672,26743.74064
64673,60172.38675
64674,78338.1429
64675,12649.63377
64676,25750.17384
64677,89858.49164
64678,51431.14671
64679,29682.12933
64680,40643.6581
64681,20960.05473
64682,70013.70094
64683,49380.18878
64684,38548.37252
64685,98135.96412
64686,85798.16317
64687,47333.18981
64688,42971.51028
64689,23934.48288
64690,45840.48789
64691,32979.20532
64692,31177.19289
64693,43759.51043
64694,28585.40259
64695,18904.95853
64696,40889.12474
64697,101140.5322
64698,36648.48113
64699,28405.78056
64700,37226.82511
64701,13645.05855
64702,31902.02827
64703,16547.56789
64704,51520.57159
64705,53079.55455
64706,22035.20963
64707,36198.6176
64708,12745.66489
64709,57278.60905
64710,76927.69683
64711,13453.41615
64712,14766.33837
64713,54448.32238
64714,59885.73445
64715,45658.176
64716,21346.55883
64717,17783.9729
64718,27759.73088
64719,17373.67913
64720,17304.52287
64721,13961.83054
64722,28385.0165
64723,51784.30956
64724,40039.19494
64725,33557.82994
64726,81407.21428
64727,19492.4936
64728,51995.91405
64729,13384.13927
64730,64585.98745
64731,37122.04409
64732,78962.80716
64733,41079.53842
64734,58236.05325
64735,39073.54138
64736,82797.70379
64737,46587.87641
64738,12307.95053
64739,11978.62799
64740,89503.84864
64741,20895.11299
64742,39063.75862
64743,60254.40901
64744,45374.40726
64745,70679.76718
64746,32666.87181
64747,69695.33557
64748,45328.74968
64749,45136.58285
64750,41961.54391
64751,134217.0625
64752,22636.1793
64753,12608.51515
64754,41941.52965
64755,58598.99365
64756,97494.86949
64757,64637.13965
64758,15282.1064
64759,22675.70113
64760,22548.14593
64761,29304.84397
64762,80011.08482
64763,29506.72787
64764,24287.16815
64765,44538.18066
64766,45052.95556
64767,46182.34499
64768,32364.29812
64769,13691.1632
64770,20571.24491
64771,43937.96253
64772,24064.5229
64773,46207.5951
64774,40219.15971
64775,19169.1006
64776,75487.46943
64777,13298.75329
64778,26767.27544
64779,79477.69902
64780,65612.99663
64781,36690.96529
64782,81677.75789
64783,39773.48214
64784,30801.65689
64785,41335.72202
64786,13952.48403
64787,91544.59121
64788,27728.04386
64789,16098.06044
64790,87670.65425
64791,16122.97101
64792,41818.17816
64793,21326.34097
64794,64778.50854
64795,18467.64851
64796,27922.96296
64797,71421.04666
64798,32331.21303
64799,13508.45551
64800,16639.09662
64801,50998.10552
64802,87001.65011
64803,25470.05155
64804,72109.88672
64805,17977.12158
64806,34392.34792
64807,15070.17056
64808,13271.35376
64809,14523.61161
64810,96180.72933
64811,14689.89217
64812,87153.50893
64813,18215.80736
64814,22741.07556
64815,25436.07399
64816,21665.06895
64817,72078.01594
64818,54800.76954
64819,15650.68212
64820,26465.36611
64821,15795.50018
64822,56824.53001
64823,24698.47632
64824,91873.08528
64825,25848.76277
64826,26481.21529
64827,13425.13452
64828,30507.91889
64829,41240.66415
64830,15024.48904
64831,26160.94167
64832,70411.75092
64833,41633.39657
64834,17276.65696
64835,63106.82483
64836,55631.86541
64837,31952.46661
64838,22815.14405
64839,55106.35683
64840,53179.68201
64841,23343.25415
64842,12769.09073
64843,27135.70985
64844,13853.2737
64845,86036.03288
64846,35645.64181
64847,15281.00529
64848,16726.76928
64849,29562.51222
64850,13280.18744
64851,29770.96465
64852,13630.29995
64853,12706.93233
64854,50745.19812
64855,70176.96655
64856,26479.47491
64857,43339.16368
64858,14115.46715
64859,38116.01406
64860,40379.25389
64861,77910.97411
64862,45288.5713
64863,21868.01255
64864,13126.59607
64865,13710.37176
64866,20361.4988
64867,38157.4065
64868,22410.89018
64869,28980.05136
64870,38888.44186
64871,41314.01175
64872,82633.35617
64873,15697.91959
64874,35796.07746
64875,13104.12355
64876,121672.4848
64877,13219.83207
64878,25923.51926
64879,17660.9271
64880,30609.35672
64881,73335.31693
64882,63018.55778
64883,40894.5471
64884,94531.37122
64885,23711.56639
64886,16354.06598
64887,15771.97312
64888,33978.68749
64889,37113.96077
64890,57276.03152
64891,31151.24474
64892,14484.15877
64893,23551.60742
64894,45150.39508
64895,29050.78953
64896,60959.77525
64897,22950.12585
64898,53872.60849
64899,39932.5324
64900,110671.6648
64901,12295.0989
64902,66065.67189
64903,26316.85666
64904,23369.28073
64905,35891.85989
64906,32784.11894
64907,34098.56785
64908,13250.24441
64909,29374.57053
64910,61331.06898
64911,15340.0446
64912,57113.11396
64913,15904.50468
64914,61421.01927
64915,14556.18152
64916,21998.03122
64917,56408.64606
64918,51526.80496
64919,75453.22857
64920,65710.32091
64921,12772.76332
64922,66802.1866
64923,40951.30896
64924,19627.54555
64925,72545.29524
64926,33679.28233
64927,18376.60025
64928,45560.81922
64929,18116.77223
64930,18592.59165
64931,12949.23027
64932,17834.2397
64933,37166.13361
64934,82489.6486
64935,13798.03229
64936,18044.18036
64937,31420.57687
64938,15799.3169
64939,30649.76838
64940,54071.54172
64941,48949.84981
64942,42196.3455
64943,14372.32713
64944,23289.98414
64945,12562.66112
64946,67173.38298
64947,27575.22108
64948,49280.29276
64949,26691.90416
64950,37777.43967
64951,23052.81051
64952,67342.37585
64953,103024.9433
64954,28453.66025
64955,54283.65754
64956,16721.75884
64957,12463.58923
64958,18406.36388
64959,40020.75477
64960,71816.50263
64961,31178.33841
64962,37955.52906
64963,56457.20959
64964,78827.27131
64965,48629.84517
64966,29587.32164
64967,66775.95188
64968,25433.59039
64969,22289.04036
64970,53369.88652
64971,20381.91212
64972,25972.452
64973,63319.2812
64974,34395.5929
64975,48312.65394
64976,14473.53481
64977,75566.8381
64978,12543.28769
64979,15982.99688
64980,30806.55114
64981,56960.25549
64982,41100.00466
64983,25531.69554
64984,65683.62707
64985,64323.20993
64986,52145.14249
64987,67615.4596
64988,83141.71082
64989,21171.75433
64990,64022.62505
64991,28440.98568
64992,28071.17873
64993,13525.59636
64994,82707.28233
64995,94368.57047
64996,51188.38403
64997,37480.65562
64998,37157.06115
64999,40018.07524
65000,18620.91173
65001,15466.42593
65002,116576.8336
65003,71319.5768
65004,31132.27204
65005,13382.78061
65006,14044.72416
65007,15381.35459
65008,42000.94775
65009,28294.2796
65010,27237.94211
65011,29920.68043
65012,28581.10993
65013,82884.64046
65014,56552.52013
65015,12939.79392
65016,27585.11715
65017,26059.97864
65018,19643.92466
65019,71395.32825
65020,27954.82439
65021,68009.7202
65022,38766.10869
65023,75783.13762
65024,19293.74079
65025,60966.15909
65026,20536.99021
65027,12820.09858
65028,47916.60468
65029,12794.53679
65030,28413.80377
65031,37514.73588
65032,40767.62785
65033,20918.4656
65034,36126.10432
65035,29233.61069
65036,31764.83423
65037,12521.95192
65038,38667.59879
65039,20316.98088
65040,23927.97273
65041,53398.07315
65042,86523.20984
65043,65169.62419
65044,34060.38811
65045,29139.74207
65046,96800.18782
65047,27392.10311
65048,13773.05426
65049,56985.83683
65050,35540.71978
65051,51077.13164
65052,20582.87526
65053,24552.71263
65054,71251.09858
65055,23560.74406
65056,65076.10826
65057,17186.93989
65058,17483.81943
65059,58894.56081
65060,33864.52515
65061,18246.07422
65062,45254.0475
65063,24305.34594
65064,43143.09226
65065,30299.18305
65066,65663.51334
65067,26817.83303
65068,55832.87868
65069,22366.64351
65070,30347.54641
65071,26585.67073
65072,46059.85302
65073,35156.77907
65074,38800.50727
65075,31790.87295
65076,90255.01371
65077,28235.57098
65078,14137.37363
65079,20115.38082
65080,36681.75619
65081,18680.32406
65082,62231.33763
65083,28415.53011
65084,18636.73094
65085,18883.25192
65086,49648.14333
65087,77922.76982
65088,33682.91497
65089,33560.35607
65090,54692.3604
65091,51267.82728
65092,83355.25852
65093,38076.5286
65094,44980.9022
65095,40289.53277
65096,17511.38846
65097,25824.34649
65098,38437.8716
65099,35033.65134
65100,22810.50873
65101,18239.04032
65102,60964.81773
65103,36000.22951
65104,45765.68868
65105,26638.83026
65106,25994.25124
65107,16037.04317
65108,59464.5504
65109,28009.7762
65110,18547.40107
65111,34866.99619
65112,38303.82189
65113,65059.4444
65114,37282.97453
65115,24134.20803
65116,74099.43241
65117,48133.34571
65118,28288.00834
65119,30263.15478
65120,57214.21763
65121,64736.8926
65122,79474.75305
65123,25096.46365
65124,36644.02891
65125,12258.46115
65126,34438.42641
65127,37776.69518
65128,56210.51048
65129,51110.15742
65130,48033.53097
65131,47682.84152
65132,66089.94677
65133,18684.76879
65134,41438.6574
65135,34610.08762
65136,76048.75212
65137,26949.64009
65138,33464.99712
65139,45768.12656
65140,69508.44123
65141,41763.45254
65142,66564.91196
65143,20873.52131
65144,108525.6219
65145,20107.72321
65146,30861.89326
65147,58848.69742
65148,17441.05097
65149,64446.80178
65150,19271.0013
65151,82734.10425
65152,12774.09467
65153,17533.00053
65154,15504.30156
65155,48753.10132
65156,13909.93492
65157,54545.8514
65158,66460.2874
65159,52364.36586
65160,39724.90194
65161,21983.26987
65162,40714.52368
65163,31882.45899
65164,42109.38921
65165,59986.1716
65166,13075.88232
65167,35972.20079
65168,19004.48031
65169,13457.67635
65170,28443.68407
65171,43659.39609
65172,115813.0171
65173,12945.14196
65174,33972.71484
65175,43857.0244
65176,104958.7949
65177,13690.19205
65178,53790.51706
65179,42618.21047
65180,21647.50392
65181,29123.57556
65182,79875.06766
65183,38790.46949
65184,58442.8155
65185,42317.9082
65186,66678.13624
65187,18171.90746
65188,47511.95154
65189,25765.1303
65190,14658.63453
65191,44815.40949
65192,16374.41637
65193,16942.39215
65194,40714.86609
65195,99472.12266
65196,123310.2432
65197,29783.32281
65198,16149.71236
65199,13132.2873
65200,94903.97111
65201,26265.45999
65202,14716.82719
65203,43444.23909
65204,22219.57172
65205,17169.48818
65206,26492.80987
65207,30906.33257
65208,11933.97556
65209,45290.49527
65210,26576.86246
65211,26408.3138
65212,20464.05593
65213,21477.92293
65214,44345.22545
65215,55090.48636
65216,67834.15357
65217,80339.87992
65218,12672.03388
65219,65782.96472
65220,33259.21294
65221,28416.2087
65222,84915.2228
65223,17195.21162
65224,40611.3392
65225,31539.17456
65226,45631.74539
65227,43592.17934
65228,67749.02931
65229,30515.08683
65230,46575.77699
65231,43476.22968
65232,70080.14388
65233,45860.3152
65234,25178.58739
65235,27809.20816
65236,22587.80687
65237,25497.86084
65238,24893.61322
65239,84402.08487
65240,65382.8498
65241,15493.12242
65242,21640.92537
65243,28050.65906
65244,29604.13033
65245,89061.83322
65246,29415.49495
65247,18010.15284
65248,79371.27414
65249,12914.84845
65250,24737.99753
65251,13794.88331
65252,70093.58853
65253,28935.4963
65254,52069.08894
65255,13066.87267
65256,51716.82235
65257,20529.84441
65258,15881.41208
65259,33373.60441
65260,71476.61449
65261,50113.79268
65262,53046.09739
65263,13067.12242
65264,25800.4326
65265,48330.56723
65266,18247.72992
65267,34378.45357
65268,12678.58031
65269,36943.94859
65270,25181.50615
65271,67095.66976
65272,30463.63507
65273,24273.1483
65274,29979.13382
65275,56184.85879
65276,14759.45423
65277,25182.60184
65278,17495.25286
65279,53473.2961
65280,17569.89525
65281,30406.05499
65282,79823.70053
65283,24004.92771
65284,48875.80676
65285,22407.82193
65286,42184.83484
65287,85423.13633
65288,17143.29104
65289,22739.25196
65290,16084.48929
65291,47186.49239
65292,41369.53392
65293,16024.61044
65294,69391.9488
65295,33444.58183
65296,72582.456
65297,54516.73463
65298,34456.31754
65299,50713.75281
65300,27997.76847
65301,50557.6189
65302,43598.94604
65303,28345.71505
65304,86500.44408
65305,34111.91685
65306,17699.33
65307,107245.9631
65308,18276.99827
65309,15185.74609
65310,49644.67688
65311,36911.98767
65312,102048.3911
65313,34742.38568
65314,51592.56136
65315,36670.39999
65316,63117.27481
65317,43186.26617
65318,36131.99354
65319,14160.78255
65320,25283.15392
65321,26750.17382
65322,23301.45145
65323,45774.50598
65324,15867.70357
65325,35962.91544
65326,102347.762
65327,46376.8881
65328,21479.00449
65329,39383.45832
65330,19234.08785
65331,14891.17044
65332,61568.78466
65333,21266.97983
65334,34829.37385
65335,15120.17463
65336,19556.76455
65337,12617.9267
65338,47816.24462
65339,45711.48878
65340,14603.93319
65341,27635.42776
65342,25255.89351
65343,22453.66826
65344,29426.72424
65345,90965.63386
65346,77516.94952
65347,56859.50101
65348,26843.11922
65349,50972.82718
65350,78509.95475
65351,56677.11602
65352,16657.33916
65353,37264.74391
65354,39158.48256
65355,44263.72293
65356,52338.63563
65357,35183.84869
65358,34303.18927
65359,43593.40833
65360,36669.71118
65361,66694.5276
65362,35242.35764
65363,23862.75201
65364,12229.70307
65365,29928.12191
65366,22193.96241
65367,16072.33805
65368,31608.51033
65369,67779.21401
65370,35997.28451
65371,42348.82982
65372,25828.98883
65373,44864.30451
65374,67627.44862
65375,32687.58977
65376,41758.09774
65377,56906.75232
65378,32506.3931
65379,20144.69113
65380,46681.18923
65381,22413.31746
65382,25849.03806
65383,18068.83778
65384,35612.73714
65385,32043.94003
65386,20973.77072
65387,169586.6081
65388,14439.08435
65389,61402.53449
65390,173941.553
65391,30747.39134
65392,15242.75364
65393,36310.7991
65394,44853.35792
65395,31297.52523
65396,17329.4197
65397,13521.08189
65398,25507.31905
65399,24595.71469
65400,28138.30836
65401,68085.84733
65402,15460.49538
65403,59525.50411
65404,78601.70101
65405,24975.79615
65406,37866.42326
65407,15675.60914
65408,66531.61046
65409,54340.52147
65410,26988.34416
65411,16535.69519
65412,21908.91478
65413,46958.55908
65414,14939.12016
65415,34117.79407
65416,19915.92147
65417,31070.52848
65418,13314.61468
65419,62082.98421
65420,43290.14654
65421,19831.17646
65422,33888.05074
65423,35363.85805
65424,28534.53026
65425,45532.8892
65426,84217.02609
65427,25025.31701
65428,14783.4211
65429,83369.31436
65430,45368.13474
65431,61656.48141
65432,41204.10199
65433,24704.97783
65434,15932.1683
65435,27897.17595
65436,14018.1305
65437,20014.32077
65438,13234.66281
65439,66194.30508
65440,15243.02269
65441,51885.34502
65442,17518.32347
65443,25824.78848
65444,21097.77247
65445,24437.65292
65446,13272.3564
65447,12586.35572
65448,20109.30082
65449,54315.84665
65450,39729.06599
65451,44848.27773
65452,41310.54918
65453,20334.24745
65454,12907.36549
65455,78594.64123
65456,75698.43876
65457,48543.65155
65458,14738.04298
65459,40668.63829
65460,88760.86268
65461,50918.30757
65462,68637.20096
65463,30632.39147
65464,31339.24792
65465,38780.85249
65466,78482.19115
65467,14333.1793
65468,13432.30168
65469,77838.06095
65470,44563.57357
65471,24158.86355
65472,14891.70632
65473,28339.56681
65474,48021.30935
65475,16576.32373
65476,20322.33648
65477,17952.51031
65478,16072.91547
65479,42553.08419
65480,39265.78958
65481,73228.89893
65482,62097.20431
65483,56646.45397
65484,33050.02782
65485,38572.70504
65486,25030.02399
65487,58038.3702
65488,13567.56779
65489,26308.03511
65490,42100.43177
65491,15162.62296
65492,47693.24267
65493,42281.84434
65494,25506.77854
65495,29769.31508
65496,26307.39128
65497,41235.12594
65498,47645.01087
65499,52526.695
65500,40828.79347
65501,14199.5422
65502,18610.15812
65503,32643.76779
65504,61035.98147
65505,53992.26224
65506,55545.59189
65507,22596.06151
65508,53826.48037
65509,25389.34656
65510,13730.99044
65511,15461.95185
65512,25985.75695
65513,58323.08765
65514,18122.81822
65515,29970.46045
65516,12546.78186
65517,42660.74365
65518,28700.70989
65519,38506.52666
65520,54385.40398
65521,87765.78674
65522,67732.23056
65523,78756.18424
65524,39315.48993
65525,38273.39345
65526,82797.70379
65527,28144.09316
65528,24210.03663
65529,18672.75943
65530,41696.47788
65531,36643.08837
65532,25244.14325
65533,25892.34383
65534,14400.21876
65535,15010.50215
65536,66272.00634
65537,33119.27125
65538,15364.32508
65539,58102.62594
65540,43355.04097
65541,26420.21899
65542,25707.76613
65543,72679.8044
65544,27336.80107
65545,29660.91301
65546,17008.23793
65547,26454.60751
65548,26512.88308
65549,24729.85256
65550,21955.5328
65551,42344.25054
65552,54807.42335
65553,59787.34376
65554,50338.00749
65555,36075.44249
65556,31099.10885
65557,12237.59416
65558,27030.21168
65559,48857.25643
65560,34473.16169
65561,29659.86397
65562,13005.3025
65563,26121.71505
65564,47980.70297
65565,18083.66806
65566,66469.07245
65567,68659.66635
65568,29111.67048
65569,39770.47762
65570,59007.799
65571,14870.06362
65572,94246.34037
65573,45405.08937
65574,80085.3026
65575,44380.34002
65576,25307.8556
65577,12963.2883
65578,56542.48361
65579,43982.39905
65580,40707.7419
65581,13109.68596
65582,72348.08814
65583,70395.50182
65584,39494.82976
65585,91917.98594
65586,25420.46628
65587,64808.13749
65588,19221.49198
65589,44638.42526
65590,26691.36455
65591,86535.66644
65592,30560.25036
65593,58933.75278
65594,21976.37274
65595,28875.23392
65596,41582.89783
65597,24632.93306
65598,18614.05728
65599,17651.18687
65600,49069.00224
65601,17636.15767
65602,69371.64432
65603,20035.12682
65604,25697.53854
65605,40608.63123
65606,54880.0863
65607,12585.20591
65608,13252.09786
65609,13998.04395
65610,64199.06397
65611,20879.84024
65612,55238.00047
65613,39185.97428
65614,45080.06657
65615,38867.96032
65616,20930.77437
65617,23415.61585
65618,33605.69827
65619,51457.14965
65620,36813.35094
65621,16786.73792
65622,33933.33282
65623,89915.8873
65624,17835.52173
65625,48533.72369
65626,40384.20702
65627,24726.94059
65628,86504.28942
65629,33024.31007
65630,18025.95258
65631,13866.32781
65632,50816.81185
65633,40208.17979
65634,27432.1691
65635,13728.6972
65636,21281.52409
65637,81377.70024
65638,13274.36429
65639,38482.76101
65640,51002.10275
65641,15425.84329
65642,19415.40143
65643,40762.25468
65644,103043.26
65645,53113.05263
65646,58535.72393
65647,22937.75966
65648,23028.0725
65649,32324.27137
65650,60958.26203
65651,27150.39857
65652,21658.57913
65653,45527.29223
65654,15204.94889
65655,55938.13275
65656,21259.34694
65657,17328.7367
65658,43649.384
65659,43836.32896
65660,34217.15679
65661,28315.76949
65662,43787.92347
65663,32460.30501
65664,56933.38012
65665,28231.66005
65666,38099.94929
65667,14923.69834
65668,61833.60144
65669,40821.7516
65670,17434.23213
65671,20685.61386
65672,31677.57443
65673,23618.22425
65674,41908.46437
65675,77838.45077
65676,40942.20379
65677,32253.60419
65678,65815.35784
65679,34989.80078
65680,33284.56914
65681,68061.89193
65682,68333.81272
65683,45333.06949
65684,46446.06455
65685,86800.89821
65686,65468.70047
